date,state,dem_chance
2020-03-22,Kansas,0.016
2020-03-23,Kansas,0.013
2020-03-24,Kansas,0.014
2020-03-25,Kansas,0.013
2020-03-26,Kansas,0.013
2020-03-27,Kansas,0.011
2020-03-28,Kansas,0.012
2020-03-29,Kansas,0.012
2020-03-30,Kansas,0.011
2020-03-31,Kansas,0.011
2020-04-01,Kansas,0.012
2020-04-02,Kansas,0.011
2020-04-03,Kansas,0.012
2020-04-04,Kansas,0.014
2020-04-05,Kansas,0.012
2020-04-06,Kansas,0.013
2020-04-07,Kansas,0.012
2020-04-08,Kansas,0.01
2020-04-09,Kansas,0.011
2020-04-10,Kansas,0.011
2020-04-11,Kansas,0.012
2020-04-12,Kansas,0.012
2020-04-13,Kansas,0.013
2020-04-14,Kansas,0.012
2020-04-15,Kansas,0.013
2020-04-16,Kansas,0.014
2020-04-17,Kansas,0.013
2020-04-18,Kansas,0.013
2020-04-19,Kansas,0.012
2020-04-20,Kansas,0.013
2020-04-21,Kansas,0.013
2020-04-22,Kansas,0.015
2020-04-23,Kansas,0.016
2020-04-24,Kansas,0.017
2020-04-25,Kansas,0.017
2020-04-26,Kansas,0.018000000000000002
2020-04-27,Kansas,0.016
2020-04-28,Kansas,0.016
2020-04-29,Kansas,0.016
2020-04-30,Kansas,0.014
2020-05-01,Kansas,0.012
2020-05-02,Kansas,0.016
2020-05-03,Kansas,0.017
2020-05-04,Kansas,0.019
2020-05-05,Kansas,0.021
2020-05-06,Kansas,0.021
2020-05-07,Kansas,0.02
2020-05-08,Kansas,0.019
2020-05-09,Kansas,0.019
2020-05-10,Kansas,0.02
2020-05-11,Kansas,0.02
2020-05-12,Kansas,0.023
2020-05-13,Kansas,0.019
2020-05-14,Kansas,0.018000000000000002
2020-05-15,Kansas,0.019
2020-05-16,Kansas,0.017
2020-05-17,Kansas,0.018000000000000002
2020-05-18,Kansas,0.017
2020-05-19,Kansas,0.018000000000000002
2020-05-20,Kansas,0.015
2020-05-21,Kansas,0.022
2020-05-22,Kansas,0.021
2020-05-23,Kansas,0.02
2020-05-24,Kansas,0.021
2020-05-25,Kansas,0.02
2020-05-26,Kansas,0.022
2020-05-27,Kansas,0.018000000000000002
2020-05-28,Kansas,0.019
2020-05-29,Kansas,0.019
2020-05-30,Kansas,0.022
2020-05-31,Kansas,0.022
2020-06-01,Kansas,0.023
2020-06-02,Kansas,0.021
2020-06-03,Kansas,0.021
2020-06-04,Kansas,0.022
2020-06-05,Kansas,0.02
2020-06-06,Kansas,0.02
2020-06-07,Kansas,0.021
2020-06-08,Kansas,0.023
2020-06-09,Kansas,0.027000000000000003
2020-06-10,Kansas,0.027000000000000003
2020-06-11,Kansas,0.03
2020-06-12,Kansas,0.029
2020-06-13,Kansas,0.028
2020-06-14,Kansas,0.027000000000000003
2020-06-15,Kansas,0.028
2020-06-16,Kansas,0.028
2020-06-17,Kansas,0.027000000000000003
2020-06-18,Kansas,0.026
2020-06-19,Kansas,0.025
2020-06-20,Kansas,0.027000000000000003
2020-06-21,Kansas,0.027000000000000003
2020-06-22,Kansas,0.023
2020-06-23,Kansas,0.022
2020-06-24,Kansas,0.022
2020-06-25,Kansas,0.024
2020-06-26,Kansas,0.021
2020-06-27,Kansas,0.023
2020-06-28,Kansas,0.02
2020-06-29,Kansas,0.021
2020-06-30,Kansas,0.024
2020-07-01,Kansas,0.023
2020-07-02,Kansas,0.021
2020-07-03,Kansas,0.02
2020-07-04,Kansas,0.022
2020-07-05,Kansas,0.021
2020-07-06,Kansas,0.021
2020-07-07,Kansas,0.022
2020-07-08,Kansas,0.02
2020-07-09,Kansas,0.018000000000000002
2020-07-10,Kansas,0.02
2020-07-11,Kansas,0.019
2020-07-12,Kansas,0.02
2020-07-13,Kansas,0.018000000000000002
2020-07-14,Kansas,0.023
2020-07-15,Kansas,0.023
2020-07-16,Kansas,0.025
2020-07-17,Kansas,0.024
2020-07-18,Kansas,0.025
2020-07-19,Kansas,0.024
2020-07-20,Kansas,0.021
2020-07-21,Kansas,0.022
2020-07-22,Kansas,0.019
2020-07-23,Kansas,0.022
2020-07-24,Kansas,0.018000000000000002
2020-07-25,Kansas,0.016
2020-07-26,Kansas,0.017
2020-07-27,Kansas,0.016
2020-07-28,Kansas,0.014
2020-07-29,Kansas,0.013
2020-07-30,Kansas,0.012
2020-07-31,Kansas,0.012
2020-08-01,Kansas,0.012
2020-08-02,Kansas,0.013
2020-08-03,Kansas,0.013
2020-08-04,Kansas,0.01
2020-08-05,Kansas,0.009000000000000001
2020-08-06,Kansas,0.013
2020-08-07,Kansas,0.014
2020-08-08,Kansas,0.014
2020-08-09,Kansas,0.014
2020-08-10,Kansas,0.013
2020-08-11,Kansas,0.013
2020-08-12,Kansas,0.012
2020-08-13,Kansas,0.012
2020-08-14,Kansas,0.012
2020-08-15,Kansas,0.012
2020-08-16,Kansas,0.01
2020-08-17,Kansas,0.01
2020-08-18,Kansas,0.01
2020-08-19,Kansas,0.01
2020-08-20,Kansas,0.01
2020-08-21,Kansas,0.008
2020-08-22,Kansas,0.009000000000000001
2020-08-23,Kansas,0.01
2020-08-24,Kansas,0.011
2020-08-25,Kansas,0.011
2020-08-26,Kansas,0.011
2020-08-27,Kansas,0.009000000000000001
2020-08-28,Kansas,0.01
2020-08-29,Kansas,0.008
2020-08-30,Kansas,0.006999999999999999
2020-08-31,Kansas,0.009000000000000001
2020-09-01,Kansas,0.006
2020-09-02,Kansas,0.006999999999999999
2020-09-03,Kansas,0.006
2020-09-04,Kansas,0.005
2020-09-05,Kansas,0.005
2020-09-06,Kansas,0.006
2020-09-07,Kansas,0.008
2020-09-08,Kansas,0.008
2020-09-09,Kansas,0.006999999999999999
2020-09-10,Kansas,0.006999999999999999
2020-09-11,Kansas,0.004
2020-09-12,Kansas,0.004
2020-09-13,Kansas,0.004
2020-09-14,Kansas,0.004
2020-09-15,Kansas,0.004
2020-09-16,Kansas,0.005
2020-09-17,Kansas,0.005
2020-09-18,Kansas,0.004
2020-09-19,Kansas,0.004
2020-09-20,Kansas,0.004
2020-09-21,Kansas,0.004
2020-09-22,Kansas,0.004
2020-09-23,Kansas,0.004
2020-09-24,Kansas,0.006999999999999999
2020-09-25,Kansas,0.008
2020-09-26,Kansas,0.008
2020-09-27,Kansas,0.006999999999999999
2020-09-28,Kansas,0.006999999999999999
2020-09-29,Kansas,0.008
2020-09-30,Kansas,0.009000000000000001
2020-10-01,Kansas,0.01
2020-10-02,Kansas,0.006999999999999999
2020-10-03,Kansas,0.006
2020-10-04,Kansas,0.008
2020-10-05,Kansas,0.008
2020-10-06,Kansas,0.009000000000000001
2020-10-07,Kansas,0.01
2020-10-08,Kansas,0.009000000000000001
2020-10-09,Kansas,0.01
2020-10-10,Kansas,0.01
2020-10-11,Kansas,0.01
2020-10-12,Kansas,0.009000000000000001
2020-10-13,Kansas,0.008
2020-10-14,Kansas,0.009000000000000001
2020-10-15,Kansas,0.006999999999999999
2020-10-16,Kansas,0.006
2020-10-17,Kansas,0.006
2020-10-18,Kansas,0.005
2020-10-19,Kansas,0.006
2020-10-20,Kansas,0.006999999999999999
2020-10-21,Kansas,0.004
2020-10-22,Kansas,0.003
2020-10-23,Kansas,0.004
2020-10-24,Kansas,0.004
2020-10-25,Kansas,0.005
2020-10-26,Kansas,0.006
2020-10-27,Kansas,0.006999999999999999
2020-10-28,Kansas,0.005
2020-10-29,Kansas,0.004
2020-10-30,Kansas,0.003
2020-10-31,Kansas,0.003
2020-11-01,Kansas,0.002
2020-11-02,Kansas,0.001
2020-11-03,Kansas,0.001
2020-03-01,Kentucky,0.003
2020-03-02,Kentucky,0.002
2020-03-03,Kentucky,0.003
2020-03-04,Kentucky,0.002
2020-03-05,Kentucky,0.002
2020-03-06,Kentucky,0.002
2020-03-07,Kentucky,0.002
2020-03-08,Kentucky,0.002
2020-03-09,Kentucky,0.002
2020-03-10,Kentucky,0.002
2020-03-11,Kentucky,0.002
2020-03-12,Kentucky,0.002
2020-03-13,Kentucky,0.002
2020-03-14,Kentucky,0.001
2020-03-15,Kentucky,0.002
2020-03-16,Kentucky,0.001
2020-03-17,Kentucky,0.002
2020-03-18,Kentucky,0.002
2020-03-19,Kentucky,0.002
2020-03-20,Kentucky,0.001
2020-03-21,Kentucky,0.001
2020-03-22,Kentucky,0.001
2020-03-23,Kentucky,0.001
2020-03-24,Kentucky,0.001
2020-03-25,Kentucky,0.001
2020-03-26,Kentucky,0.001
2020-03-27,Kentucky,0.001
2020-03-28,Kentucky,0.001
2020-03-29,Kentucky,0.001
2020-03-30,Kentucky,0.001
2020-03-31,Kentucky,0.001
2020-04-01,Kentucky,0.001
2020-04-02,Kentucky,0.001
2020-04-03,Kentucky,0.001
2020-04-04,Kentucky,0.001
2020-04-05,Kentucky,0.001
2020-04-06,Kentucky,0.001
2020-04-07,Kentucky,0.001
2020-04-08,Kentucky,0.001
2020-04-09,Kentucky,0.001
2020-04-10,Kentucky,0.001
2020-04-11,Kentucky,0.001
2020-04-12,Kentucky,0.001
2020-04-13,Kentucky,0.001
2020-04-14,Kentucky,0.001
2020-04-15,Kentucky,0.001
2020-04-16,Kentucky,0.001
2020-04-17,Kentucky,0.001
2020-04-18,Kentucky,0.001
2020-04-19,Kentucky,0.001
2020-04-20,Kentucky,0.001
2020-04-21,Kentucky,0.001
2020-04-22,Kentucky,0.001
2020-04-23,Kentucky,0.001
2020-04-24,Kentucky,0.001
2020-04-25,Kentucky,0.002
2020-04-26,Kentucky,0.001
2020-04-27,Kentucky,0.001
2020-04-28,Kentucky,0.001
2020-04-29,Kentucky,0.001
2020-04-30,Kentucky,0.001
2020-05-01,Kentucky,0.001
2020-05-02,Kentucky,0.001
2020-05-03,Kentucky,0.001
2020-05-04,Kentucky,0.001
2020-05-05,Kentucky,0.002
2020-05-06,Kentucky,0.001
2020-05-07,Kentucky,0.001
2020-05-08,Kentucky,0.001
2020-05-09,Kentucky,0.001
2020-05-10,Kentucky,0.001
2020-05-11,Kentucky,0.001
2020-05-12,Kentucky,0.002
2020-05-13,Kentucky,0.001
2020-05-14,Kentucky,0.001
2020-05-15,Kentucky,0.001
2020-05-16,Kentucky,0.001
2020-05-17,Kentucky,0.001
2020-05-18,Kentucky,0.001
2020-05-19,Kentucky,0.001
2020-05-20,Kentucky,0.001
2020-05-21,Kentucky,0.001
2020-05-22,Kentucky,0.001
2020-05-23,Kentucky,0.001
2020-05-24,Kentucky,0.001
2020-05-25,Kentucky,0.001
2020-05-26,Kentucky,0.001
2020-05-27,Kentucky,0.001
2020-05-28,Kentucky,0.001
2020-05-29,Kentucky,0.001
2020-05-30,Kentucky,0.001
2020-05-31,Kentucky,0.001
2020-06-01,Kentucky,0.001
2020-06-02,Kentucky,0.001
2020-06-03,Kentucky,0.001
2020-06-04,Kentucky,0.001
2020-06-05,Kentucky,0.001
2020-06-06,Kentucky,0.001
2020-06-07,Kentucky,0.001
2020-06-08,Kentucky,0.001
2020-06-09,Kentucky,0.001
2020-06-10,Kentucky,0.002
2020-06-11,Kentucky,0.002
2020-06-12,Kentucky,0.002
2020-06-13,Kentucky,0.002
2020-06-14,Kentucky,0.001
2020-06-15,Kentucky,0.002
2020-06-16,Kentucky,0.002
2020-06-17,Kentucky,0.002
2020-06-18,Kentucky,0.001
2020-06-19,Kentucky,0.001
2020-06-20,Kentucky,0.001
2020-06-21,Kentucky,0.001
2020-06-22,Kentucky,0.001
2020-06-23,Kentucky,0.001
2020-06-24,Kentucky,0.001
2020-06-25,Kentucky,0.001
2020-06-26,Kentucky,0.001
2020-06-27,Kentucky,0.001
2020-06-28,Kentucky,0.001
2020-06-29,Kentucky,0.001
2020-06-30,Kentucky,0.001
2020-07-01,Kentucky,0.001
2020-07-02,Kentucky,0.001
2020-07-03,Kentucky,0.001
2020-07-04,Kentucky,0.001
2020-07-05,Kentucky,0.0
2020-07-06,Kentucky,0.001
2020-07-07,Kentucky,0.001
2020-07-08,Kentucky,0.0
2020-07-09,Kentucky,0.001
2020-07-10,Kentucky,0.001
2020-07-11,Kentucky,0.001
2020-07-12,Kentucky,0.001
2020-07-13,Kentucky,0.001
2020-07-14,Kentucky,0.001
2020-07-15,Kentucky,0.001
2020-07-16,Kentucky,0.001
2020-07-17,Kentucky,0.001
2020-07-18,Kentucky,0.001
2020-07-19,Kentucky,0.001
2020-07-20,Kentucky,0.001
2020-07-21,Kentucky,0.001
2020-07-22,Kentucky,0.0
2020-07-23,Kentucky,0.001
2020-07-24,Kentucky,0.0
2020-07-25,Kentucky,0.0
2020-07-26,Kentucky,0.0
2020-07-27,Kentucky,0.0
2020-07-28,Kentucky,0.0
2020-07-29,Kentucky,0.0
2020-07-30,Kentucky,0.0
2020-07-31,Kentucky,0.0
2020-08-01,Kentucky,0.0
2020-08-02,Kentucky,0.0
2020-08-03,Kentucky,0.0
2020-08-04,Kentucky,0.0
2020-08-05,Kentucky,0.0
2020-08-06,Kentucky,0.0
2020-08-07,Kentucky,0.0
2020-08-08,Kentucky,0.0
2020-08-09,Kentucky,0.0
2020-08-10,Kentucky,0.0
2020-08-11,Kentucky,0.0
2020-08-12,Kentucky,0.0
2020-08-13,Kentucky,0.0
2020-08-14,Kentucky,0.0
2020-08-15,Kentucky,0.0
2020-08-16,Kentucky,0.0
2020-08-17,Kentucky,0.0
2020-08-18,Kentucky,0.0
2020-08-19,Kentucky,0.0
2020-08-20,Kentucky,0.0
2020-08-21,Kentucky,0.0
2020-08-22,Kentucky,0.0
2020-08-23,Kentucky,0.0
2020-08-24,Kentucky,0.0
2020-08-25,Kentucky,0.0
2020-08-26,Kentucky,0.0
2020-08-27,Kentucky,0.0
2020-08-28,Kentucky,0.0
2020-08-29,Kentucky,0.0
2020-08-30,Kentucky,0.0
2020-08-31,Kentucky,0.0
2020-09-01,Kentucky,0.0
2020-09-02,Kentucky,0.0
2020-09-03,Kentucky,0.0
2020-09-04,Kentucky,0.0
2020-09-05,Kentucky,0.0
2020-09-06,Kentucky,0.0
2020-09-07,Kentucky,0.0
2020-09-08,Kentucky,0.0
2020-09-09,Kentucky,0.0
2020-09-10,Kentucky,0.0
2020-09-11,Kentucky,0.0
2020-09-12,Kentucky,0.0
2020-09-13,Kentucky,0.0
2020-09-14,Kentucky,0.0
2020-09-15,Kentucky,0.0
2020-09-16,Kentucky,0.0
2020-09-17,Kentucky,0.0
2020-09-18,Kentucky,0.0
2020-09-19,Kentucky,0.0
2020-09-20,Kentucky,0.0
2020-09-21,Kentucky,0.0
2020-09-22,Kentucky,0.0
2020-09-23,Kentucky,0.0
2020-09-24,Kentucky,0.0
2020-09-25,Kentucky,0.0
2020-09-26,Kentucky,0.0
2020-09-27,Kentucky,0.0
2020-09-28,Kentucky,0.0
2020-09-29,Kentucky,0.0
2020-09-30,Kentucky,0.0
2020-10-01,Kentucky,0.0
2020-10-02,Kentucky,0.0
2020-10-03,Kentucky,0.0
2020-10-04,Kentucky,0.0
2020-10-05,Kentucky,0.0
2020-10-06,Kentucky,0.0
2020-10-07,Kentucky,0.0
2020-10-08,Kentucky,0.0
2020-10-09,Kentucky,0.0
2020-10-10,Kentucky,0.0
2020-10-11,Kentucky,0.0
2020-10-12,Kentucky,0.0
2020-10-13,Kentucky,0.0
2020-10-14,Kentucky,0.0
2020-10-15,Kentucky,0.0
2020-10-16,Kentucky,0.0
2020-10-17,Kentucky,0.0
2020-10-18,Kentucky,0.0
2020-10-19,Kentucky,0.0
2020-10-20,Kentucky,0.0
2020-10-21,Kentucky,0.0
2020-10-22,Kentucky,0.0
2020-10-23,Kentucky,0.0
2020-10-24,Kentucky,0.0
2020-10-25,Kentucky,0.0
2020-10-26,Kentucky,0.0
2020-10-27,Kentucky,0.0
2020-10-28,Kentucky,0.0
2020-10-29,Kentucky,0.0
2020-10-30,Kentucky,0.0
2020-10-31,Kentucky,0.0
2020-11-01,Kentucky,0.0
2020-11-02,Kentucky,0.0
2020-11-03,Kentucky,0.0
2020-03-01,Louisiana,0.049
2020-03-02,Louisiana,0.048
2020-03-03,Louisiana,0.046
2020-03-04,Louisiana,0.036000000000000004
2020-03-05,Louisiana,0.035
2020-03-06,Louisiana,0.036000000000000004
2020-03-07,Louisiana,0.037000000000000005
2020-03-08,Louisiana,0.029
2020-03-09,Louisiana,0.028
2020-03-10,Louisiana,0.025
2020-03-11,Louisiana,0.022
2020-03-12,Louisiana,0.021
2020-03-13,Louisiana,0.019
2020-03-14,Louisiana,0.02
2020-03-15,Louisiana,0.02
2020-03-16,Louisiana,0.023
2020-03-17,Louisiana,0.026
2020-03-18,Louisiana,0.027000000000000003
2020-03-19,Louisiana,0.026
2020-03-20,Louisiana,0.023
2020-03-21,Louisiana,0.023
2020-03-22,Louisiana,0.021
2020-03-23,Louisiana,0.022
2020-03-24,Louisiana,0.02
2020-03-25,Louisiana,0.021
2020-03-26,Louisiana,0.02
2020-03-27,Louisiana,0.019
2020-03-28,Louisiana,0.018000000000000002
2020-03-29,Louisiana,0.02
2020-03-30,Louisiana,0.018000000000000002
2020-03-31,Louisiana,0.019
2020-04-01,Louisiana,0.02
2020-04-02,Louisiana,0.02
2020-04-03,Louisiana,0.024
2020-04-04,Louisiana,0.024
2020-04-05,Louisiana,0.024
2020-04-06,Louisiana,0.024
2020-04-07,Louisiana,0.022
2020-04-08,Louisiana,0.023
2020-04-09,Louisiana,0.022
2020-04-10,Louisiana,0.021
2020-04-11,Louisiana,0.022
2020-04-12,Louisiana,0.022
2020-04-13,Louisiana,0.025
2020-04-14,Louisiana,0.023
2020-04-15,Louisiana,0.021
2020-04-16,Louisiana,0.022
2020-04-17,Louisiana,0.023
2020-04-18,Louisiana,0.021
2020-04-19,Louisiana,0.021
2020-04-20,Louisiana,0.021
2020-04-21,Louisiana,0.026
2020-04-22,Louisiana,0.028
2020-04-23,Louisiana,0.03
2020-04-24,Louisiana,0.028
2020-04-25,Louisiana,0.029
2020-04-26,Louisiana,0.029
2020-04-27,Louisiana,0.027000000000000003
2020-04-28,Louisiana,0.024
2020-04-29,Louisiana,0.026
2020-04-30,Louisiana,0.024
2020-05-01,Louisiana,0.025
2020-05-02,Louisiana,0.03
2020-05-03,Louisiana,0.032
2020-05-04,Louisiana,0.035
2020-05-05,Louisiana,0.036000000000000004
2020-05-06,Louisiana,0.027000000000000003
2020-05-07,Louisiana,0.027000000000000003
2020-05-08,Louisiana,0.023
2020-05-09,Louisiana,0.025
2020-05-10,Louisiana,0.024
2020-05-11,Louisiana,0.024
2020-05-12,Louisiana,0.025
2020-05-13,Louisiana,0.025
2020-05-14,Louisiana,0.026
2020-05-15,Louisiana,0.027000000000000003
2020-05-16,Louisiana,0.023
2020-05-17,Louisiana,0.023
2020-05-18,Louisiana,0.023
2020-05-19,Louisiana,0.025
2020-05-20,Louisiana,0.026
2020-05-21,Louisiana,0.026
2020-05-22,Louisiana,0.029
2020-05-23,Louisiana,0.027000000000000003
2020-05-24,Louisiana,0.027000000000000003
2020-05-25,Louisiana,0.027000000000000003
2020-05-26,Louisiana,0.029
2020-05-27,Louisiana,0.027000000000000003
2020-05-28,Louisiana,0.026
2020-05-29,Louisiana,0.025
2020-05-30,Louisiana,0.026
2020-05-31,Louisiana,0.03
2020-06-01,Louisiana,0.031
2020-06-02,Louisiana,0.029
2020-06-03,Louisiana,0.03
2020-06-04,Louisiana,0.028
2020-06-05,Louisiana,0.027000000000000003
2020-06-06,Louisiana,0.027000000000000003
2020-06-07,Louisiana,0.029
2020-06-08,Louisiana,0.032
2020-06-09,Louisiana,0.035
2020-06-10,Louisiana,0.035
2020-06-11,Louisiana,0.039
2020-06-12,Louisiana,0.036000000000000004
2020-06-13,Louisiana,0.035
2020-06-14,Louisiana,0.034
2020-06-15,Louisiana,0.036000000000000004
2020-06-16,Louisiana,0.033
2020-06-17,Louisiana,0.036000000000000004
2020-06-18,Louisiana,0.035
2020-06-19,Louisiana,0.033
2020-06-20,Louisiana,0.034
2020-06-21,Louisiana,0.033
2020-06-22,Louisiana,0.033
2020-06-23,Louisiana,0.032
2020-06-24,Louisiana,0.03
2020-06-25,Louisiana,0.029
2020-06-26,Louisiana,0.028
2020-06-27,Louisiana,0.03
2020-06-28,Louisiana,0.028
2020-06-29,Louisiana,0.031
2020-06-30,Louisiana,0.032
2020-07-01,Louisiana,0.034
2020-07-02,Louisiana,0.031
2020-07-03,Louisiana,0.031
2020-07-04,Louisiana,0.03
2020-07-05,Louisiana,0.029
2020-07-06,Louisiana,0.028
2020-07-07,Louisiana,0.03
2020-07-08,Louisiana,0.028
2020-07-09,Louisiana,0.027000000000000003
2020-07-10,Louisiana,0.03
2020-07-11,Louisiana,0.03
2020-07-12,Louisiana,0.032
2020-07-13,Louisiana,0.031
2020-07-14,Louisiana,0.033
2020-07-15,Louisiana,0.032
2020-07-16,Louisiana,0.032
2020-07-17,Louisiana,0.032
2020-07-18,Louisiana,0.033
2020-07-19,Louisiana,0.028
2020-07-20,Louisiana,0.021
2020-07-21,Louisiana,0.023
2020-07-22,Louisiana,0.019
2020-07-23,Louisiana,0.022
2020-07-24,Louisiana,0.019
2020-07-25,Louisiana,0.02
2020-07-26,Louisiana,0.02
2020-07-27,Louisiana,0.02
2020-07-28,Louisiana,0.02
2020-07-29,Louisiana,0.017
2020-07-30,Louisiana,0.017
2020-07-31,Louisiana,0.017
2020-08-01,Louisiana,0.016
2020-08-02,Louisiana,0.018000000000000002
2020-08-03,Louisiana,0.018000000000000002
2020-08-04,Louisiana,0.014
2020-08-05,Louisiana,0.015
2020-08-06,Louisiana,0.015
2020-08-07,Louisiana,0.013
2020-08-08,Louisiana,0.015
2020-08-09,Louisiana,0.014
2020-08-10,Louisiana,0.013
2020-08-11,Louisiana,0.012
2020-08-12,Louisiana,0.012
2020-08-13,Louisiana,0.011
2020-08-14,Louisiana,0.011
2020-08-15,Louisiana,0.01
2020-08-16,Louisiana,0.01
2020-08-17,Louisiana,0.008
2020-08-18,Louisiana,0.008
2020-08-19,Louisiana,0.015
2020-08-20,Louisiana,0.015
2020-08-21,Louisiana,0.015
2020-08-22,Louisiana,0.012
2020-08-23,Louisiana,0.013
2020-08-24,Louisiana,0.015
2020-08-25,Louisiana,0.016
2020-08-26,Louisiana,0.021
2020-08-27,Louisiana,0.016
2020-08-28,Louisiana,0.015
2020-08-29,Louisiana,0.014
2020-08-30,Louisiana,0.013
2020-08-31,Louisiana,0.012
2020-09-01,Louisiana,0.009000000000000001
2020-09-02,Louisiana,0.01
2020-09-03,Louisiana,0.009000000000000001
2020-09-04,Louisiana,0.009000000000000001
2020-09-05,Louisiana,0.009000000000000001
2020-09-06,Louisiana,0.008
2020-09-07,Louisiana,0.01
2020-09-08,Louisiana,0.009000000000000001
2020-09-09,Louisiana,0.01
2020-09-10,Louisiana,0.009000000000000001
2020-09-11,Louisiana,0.009000000000000001
2020-09-12,Louisiana,0.009000000000000001
2020-09-13,Louisiana,0.009000000000000001
2020-09-14,Louisiana,0.009000000000000001
2020-09-15,Louisiana,0.009000000000000001
2020-09-16,Louisiana,0.008
2020-09-17,Louisiana,0.009000000000000001
2020-09-18,Louisiana,0.008
2020-09-19,Louisiana,0.006999999999999999
2020-09-20,Louisiana,0.008
2020-09-21,Louisiana,0.009000000000000001
2020-09-22,Louisiana,0.009000000000000001
2020-09-23,Louisiana,0.009000000000000001
2020-09-24,Louisiana,0.008
2020-09-25,Louisiana,0.008
2020-09-26,Louisiana,0.008
2020-09-27,Louisiana,0.006999999999999999
2020-09-28,Louisiana,0.006999999999999999
2020-09-29,Louisiana,0.009000000000000001
2020-09-30,Louisiana,0.01
2020-10-01,Louisiana,0.012
2020-10-02,Louisiana,0.009000000000000001
2020-10-03,Louisiana,0.011
2020-10-04,Louisiana,0.011
2020-10-05,Louisiana,0.011
2020-10-06,Louisiana,0.011
2020-10-07,Louisiana,0.012
2020-10-08,Louisiana,0.014
2020-10-09,Louisiana,0.014
2020-10-10,Louisiana,0.011
2020-10-11,Louisiana,0.01
2020-10-12,Louisiana,0.01
2020-10-13,Louisiana,0.006999999999999999
2020-10-14,Louisiana,0.004
2020-10-15,Louisiana,0.004
2020-10-16,Louisiana,0.003
2020-10-17,Louisiana,0.003
2020-10-18,Louisiana,0.003
2020-10-19,Louisiana,0.004
2020-10-20,Louisiana,0.004
2020-10-21,Louisiana,0.004
2020-10-22,Louisiana,0.003
2020-10-23,Louisiana,0.008
2020-10-24,Louisiana,0.008
2020-10-25,Louisiana,0.009000000000000001
2020-10-26,Louisiana,0.011
2020-10-27,Louisiana,0.001
2020-10-28,Louisiana,0.001
2020-10-29,Louisiana,0.001
2020-10-30,Louisiana,0.001
2020-10-31,Louisiana,0.001
2020-11-01,Louisiana,0.001
2020-11-02,Louisiana,0.001
2020-11-03,Louisiana,0.001
2020-03-01,Maine,0.631
2020-03-02,Maine,0.634
2020-03-03,Maine,0.631
2020-03-04,Maine,0.648
2020-03-05,Maine,0.7290000000000001
2020-03-06,Maine,0.723
2020-03-07,Maine,0.726
2020-03-08,Maine,0.6729999999999999
2020-03-09,Maine,0.674
2020-03-10,Maine,0.68
2020-03-11,Maine,0.6679999999999999
2020-03-12,Maine,0.6459999999999999
2020-03-13,Maine,0.669
2020-03-14,Maine,0.67
2020-03-15,Maine,0.679
2020-03-16,Maine,0.6809999999999999
2020-03-17,Maine,0.688
2020-03-18,Maine,0.6940000000000001
2020-03-19,Maine,0.6920000000000001
2020-03-20,Maine,0.6920000000000001
2020-03-21,Maine,0.6940000000000001
2020-03-22,Maine,0.685
2020-03-23,Maine,0.69
2020-03-24,Maine,0.679
2020-03-25,Maine,0.6729999999999999
2020-03-26,Maine,0.667
2020-03-27,Maine,0.665
2020-03-28,Maine,0.667
2020-03-29,Maine,0.664
2020-03-30,Maine,0.662
2020-03-31,Maine,0.67
2020-04-01,Maine,0.677
2020-04-02,Maine,0.6920000000000001
2020-04-03,Maine,0.698
2020-04-04,Maine,0.6970000000000001
2020-04-05,Maine,0.6970000000000001
2020-04-06,Maine,0.71
2020-04-07,Maine,0.7120000000000001
2020-04-08,Maine,0.7070000000000001
2020-04-09,Maine,0.708
2020-04-10,Maine,0.706
2020-04-11,Maine,0.71
2020-04-12,Maine,0.7120000000000001
2020-04-13,Maine,0.723
2020-04-14,Maine,0.718
2020-04-15,Maine,0.718
2020-04-16,Maine,0.7390000000000001
2020-04-17,Maine,0.7490000000000001
2020-04-18,Maine,0.741
2020-04-19,Maine,0.74
2020-04-20,Maine,0.743
2020-04-21,Maine,0.746
2020-04-22,Maine,0.777
2020-04-23,Maine,0.7909999999999999
2020-04-24,Maine,0.794
2020-04-25,Maine,0.8029999999999999
2020-04-26,Maine,0.795
2020-04-27,Maine,0.7829999999999999
2020-04-28,Maine,0.787
2020-04-29,Maine,0.7879999999999999
2020-04-30,Maine,0.802
2020-05-01,Maine,0.79
2020-05-02,Maine,0.821
2020-05-03,Maine,0.838
2020-05-04,Maine,0.858
2020-05-05,Maine,0.858
2020-05-06,Maine,0.8590000000000001
2020-05-07,Maine,0.8640000000000001
2020-05-08,Maine,0.867
2020-05-09,Maine,0.8690000000000001
2020-05-10,Maine,0.87
2020-05-11,Maine,0.873
2020-05-12,Maine,0.872
2020-05-13,Maine,0.862
2020-05-14,Maine,0.865
2020-05-15,Maine,0.875
2020-05-16,Maine,0.872
2020-05-17,Maine,0.875
2020-05-18,Maine,0.877
2020-05-19,Maine,0.8740000000000001
2020-05-20,Maine,0.865
2020-05-21,Maine,0.894
2020-05-22,Maine,0.887
2020-05-23,Maine,0.887
2020-05-24,Maine,0.885
2020-05-25,Maine,0.8859999999999999
2020-05-26,Maine,0.885
2020-05-27,Maine,0.878
2020-05-28,Maine,0.8809999999999999
2020-05-29,Maine,0.879
2020-05-30,Maine,0.885
2020-05-31,Maine,0.8859999999999999
