cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,state,tipping,vpi,winstate_inc,winstate_chal,winstate_3rd,voteshare_inc,voteshare_chal,voteshare_3rd,voteshare_other,voteshare_inc_hi,voteshare_chal_hi,voteshare_3rd_hi,voteshare_other_hi,voteshare_inc_lo,voteshare_chal_lo,voteshare_3rd_lo,voteshare_other_lo,margin,margin_hi,margin_lo,win_EC_if_win_state_inc,win_EC_if_win_state_chal,win_state_if_win_EC_inc,win_state_if_win_EC_chal,state_turnout,state_turnout_hi,state_turnout_lo,timestamp,simulations
2020,President,polls-plus,6/18/20,Trump,Biden,,Pennsylvania,0.1823625,4.127539,0.21235,0.78765,,46.37307,52.8765,,0.7504261,51.64311,58.19097,,1.162455,41.02762,47.61417,,0.3875337,-6.503424,4.008888,-17.15598,0.880033,0.9327747,0.7868421,0.9674106,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Oregon,0.0094875,0.639788,0.0931,0.9069,,41.17257,56.4225,,2.40493,48.57094,63.81474,,3.784073,33.80029,49.00636,,1.211475,-15.24994,-0.51544,-29.96705,0.7363051,0.8105634,0.2886316,0.9679374,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Oklahoma,0.0000875,0.0080573,0.9893,0.0107,,62.71041,36.08293,,1.206661,69.29034,42.753,,1.880651,56.0381,29.4992,,0.6173472,26.62747,39.7703,13.32575,0.2399677,0.9906542,0.999579,0.0139575,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Ohio,0.034125,0.8546675,0.485425,0.514575,,49.31221,49.6687,,1.01909,54.92474,55.34681,,1.584834,43.63979,44.05721,,0.5231669,-0.3564828,10.85818,-11.68352,0.4855024,0.9961619,0.9923158,0.6749622,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,North Dakota,0.0000625,0.0279394,0.9784,0.0216,,60.38085,36.92812,,2.691037,67.35641,43.91872,,4.240809,53.34794,30.06069,,1.351838,23.45273,37.18449,9.527365,0.2427177,0.9988426,0.9998947,0.0284087,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,North Carolina,0.0574125,1.630741,0.406075,0.593925,,48.59735,50.57977,,0.8228797,54.08299,56.07349,,1.276204,43.09907,45.09045,,0.4242079,-1.982411,8.975464,-12.96126,0.5545774,0.9786589,0.9482105,0.7653565,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,New York,0.0021875,0.0406839,0.007375,0.992625,,36.13788,62.76598,,1.096143,42.39462,68.9483,,1.706177,29.93917,56.50754,,0.5619143,-26.6281,-14.13651,-38.96469,0.759322,0.7633296,0.0235789,0.9976957,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,New Mexico,0.0103875,1.795085,0.092875,0.907125,,42.62599,55.54395,,1.830057,48.88076,61.70072,,2.868682,36.42136,49.25336,,0.9279342,-12.91796,-0.4543419,-25.25486,0.8966352,0.8269808,0.3506316,0.9877872,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,New Jersey,0.007725,0.2816219,0.04365,0.95635,,39.78489,59.36722,,0.8478906,46.90656,66.38999,,1.315502,32.73708,52.24739,,0.4368427,-19.58233,-5.350382,-33.61446,0.7434135,0.7825326,0.1366316,0.9854171,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,New Hampshire,0.022175,4.114026,0.2914,0.7086,,46.3992,52.53265,,1.06815,53.69313,59.82965,,1.662076,39.06072,45.23418,,0.5478518,-6.133444,8.458288,-20.75027,0.689173,0.9455969,0.845579,0.8822832,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Nevada,0.0371625,4.318892,0.209875,0.790125,,45.42609,52.83301,,1.740901,51.40474,58.76258,,2.72714,39.50779,46.84573,,0.8837528,-7.40692,4.532267,-19.19722,0.8185825,0.9145072,0.7233684,0.9514451,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Nebraska,0.00005,0.0086938,0.973975,0.026025,,58.54723,39.59557,,1.857193,64.52089,45.60227,,2.911304,52.50881,33.64155,,0.9406908,18.95166,30.83655,6.949745,0.2437178,0.9951969,0.9994737,0.0341036,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,NE-3,0.0000125,0.0064981,0.998675,0.001325,,72.02076,25.63383,,2.345407,79.2634,32.93137,,3.689092,64.58574,18.45541,,1.182205,46.38692,60.68936,31.67091,0.237715,0.9245283,0.999579,0.001613,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,NE-2,0.0063625,3.008211,0.39,0.61,,47.94912,50.68034,,1.370541,54.22305,56.94127,,2.139829,41.66231,44.4377,,0.6993695,-2.731228,9.767292,-15.22739,0.5491667,0.9595082,0.9017895,0.7706893,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,NE-1,0.0002125,0.1006486,0.915575,0.084425,,56.66049,41.44453,,1.894973,63.70531,48.50899,,2.971725,49.57362,34.41346,,0.960076,15.21596,29.24753,1.0879,0.2572973,0.9763103,0.9918947,0.1085325,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Montana,0.0004375,0.1190868,0.8822,0.1178,,55.1964,42.24504,,2.558567,62.21732,49.30456,,4.029261,48.10756,35.26976,,1.286919,12.95136,26.90919,-1.144382,0.2677681,0.9889643,0.9946316,0.1534005,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Missouri,0.0007875,0.0397353,0.835225,0.164775,,53.89012,44.64895,,1.460925,60.00226,50.7798,,2.28302,47.73297,38.51978,,0.7444688,9.241167,21.44187,-3.01902,0.2836661,0.9965104,0.9975789,0.2162091,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Mississippi,0.0017125,0.1988712,0.86125,0.13875,,55.06015,44.13803,,0.8018139,61.51646,50.66684,,1.243118,48.53208,37.68307,,0.4135534,10.92212,23.81615,-2.132904,0.2712337,0.9718919,0.9835789,0.1775627,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Minnesota,0.080625,3.744348,0.206675,0.793325,,45.75676,52.77239,,1.470847,51.40662,58.39085,,2.298743,40.14097,47.1218,,0.7494164,-7.015623,4.247623,-18.24007,0.8229104,0.912268,0.7161053,0.9529594,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Michigan,0.06185,1.742034,0.14405,0.85595,,44.84996,53.96081,,1.189229,50.38203,59.4863,,1.853127,39.31539,48.41481,,0.6086098,-9.11085,1.946733,-20.14062,0.9468935,0.8784976,0.5743158,0.9901244,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Massachusetts,0.0006625,0.0284915,0.008125,0.991875,,33.80529,64.69735,,1.497354,41.30707,72.0309,,2.340752,26.45042,57.17771,,0.7626288,-30.89206,-15.91607,-45.54065,0.7353846,0.7635035,0.0251579,0.997169,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Maryland,0.000375,0.0188864,0.002725,0.997275,,35.24467,63.39503,,1.3603,40.99409,69.09465,,2.123615,29.5387,57.60555,,0.694253,-28.15036,-16.62904,-39.5062,0.7798165,0.7609235,0.0089474,0.9992099,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Maine,0.003875,0.7212937,0.178175,0.821825,,44.07946,54.53801,,1.382526,51.44643,61.85388,,2.16027,36.79493,47.17096,,0.7045711,-10.45856,4.260588,-25.01138,0.7430897,0.869011,0.5574737,0.9403845,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,ME-2,0.0031,1.226657,0.54635,0.45365,,49.9294,48.57365,,1.496953,57.8949,56.50954,,2.340117,41.9885,40.64324,,0.762429,1.355755,17.23962,-14.49631,0.3991947,0.9553069,0.9183158,0.5706432,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,ME-1,0.0003875,0.1427541,0.0547,0.9453,,38.82796,59.8923,,1.279735,47.05247,68.03323,,1.996062,30.70134,51.66903,,0.6539482,-21.06434,-4.631393,-37.31535,0.7929616,0.791627,0.1826316,0.9853513,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Louisiana,0.0012625,0.0884315,0.900875,0.099125,,56.96835,42.21299,,0.8186579,64.25571,49.56606,,1.269572,49.61263,34.91937,,0.4220744,14.75536,29.3401,0.0624828,0.2606355,0.9727617,0.9886316,0.1269669,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Kentucky,0.0001,0.0082739,0.972775,0.027225,,59.704,39.08545,,1.210543,66.09528,45.57149,,1.88678,53.2214,32.66881,,0.6192924,20.61855,33.40196,7.653851,0.2440441,0.9963269,0.999579,0.0357166,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Kansas,0.0001375,0.0157912,0.913275,0.086725,,55.52018,42.67116,,1.808655,61.54893,48.73157,,2.834672,49.47153,36.67647,,0.9173342,12.84902,24.8182,0.7937489,0.2599162,0.9985586,0.9994737,0.1140299,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Iowa,0.00415,0.3760961,0.628925,0.371075,,50.88363,47.75106,,1.365312,57.20961,54.12036,,2.131549,44.52712,41.41717,,0.6967569,3.132564,15.76819,-9.570595,0.375959,0.9970356,0.9955789,0.4871618,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Indiana,0.0003375,0.0162833,0.889375,0.110625,,54.85841,43.67566,,1.465936,60.76691,49.58103,,2.29096,48.9715,37.78943,,0.7469674,11.18275,22.95412,-0.5847931,0.2668447,0.9984181,0.9992632,0.1454342,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Illinois,0.0049125,0.1246363,0.019725,0.980275,,38.40928,60.0523,,1.538416,44.78095,66.31729,,2.405854,32.16506,53.67879,,0.7830844,-21.64302,-8.905167,-34.14068,0.8301648,0.7713397,0.0689474,0.9956219,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Idaho,0.0001,0.016989,0.9808,0.0192,,62.13823,34.74036,,3.121405,69.91469,42.57334,,4.929395,54.30438,27.0128,,1.562033,27.39786,42.80507,11.90053,0.2417669,0.9804688,0.9984211,0.0247877,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Hawaii,0.0004625,0.1452823,0.0078,0.9922,,29.41154,68.96304,,1.625416,38.41937,77.69307,,2.543876,20.73585,59.92489,,0.8263767,-39.55151,-21.5304,-56.9663,0.5705128,0.762044,0.0187368,0.9955889,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Georgia,0.0194625,0.6465948,0.57765,0.42235,,50.35647,48.84917,,0.7943549,55.34634,53.82116,,1.231405,45.38256,43.86863,,0.4097781,1.507295,11.45529,-8.411589,0.4055224,0.992009,0.9863158,0.5516821,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Florida,0.237625,3.322783,0.3101,0.6899,,47.48706,51.68128,,0.8316621,53.14764,57.28484,,1.29,41.85825,46.02023,,0.4286456,-4.194216,7.110123,-15.41227,0.7326669,0.9845268,0.9566316,0.8943644,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,District of Columbia,0,0,0,1,,5.937804,90.52264,,3.539555,10.13066,94.83556,,5.600384,2.117992,85.82716,,1.765357,-84.58484,-75.99718,-92.47391,,0.75945,0,1,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Delaware,0.0001125,0.0329116,0.003975,0.996025,,37.41237,61.42751,,1.160123,42.78963,66.73061,,1.807131,32.10493,56.06239,,0.5940145,-24.01514,-13.30584,-34.61915,0.9685535,0.7623554,0.0162105,0.9998354,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Connecticut,0.0019625,0.1719965,0.03095,0.96905,,39.55217,59.52829,,0.9195341,46.21297,66.12413,,1.42821,32.95966,52.9016,,0.4730027,-19.97612,-6.68611,-33.14605,0.8764136,0.7797843,0.1142105,0.9949964,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Colorado,0.0237125,1.152352,0.1246,0.8754,,43.69787,54.39299,,1.909142,49.76342,60.4527,,2.994221,37.63806,48.34396,,0.9670869,-10.69512,1.350254,-22.74961,0.904695,0.8543237,0.4746316,0.9847587,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,California,0.002425,0.0243353,0.005075,0.994925,,34.66726,63.4284,,1.904338,40.94736,69.63885,,2.986594,28.48817,57.11288,,0.9647102,-28.76114,-16.23694,-41.10495,0.7044335,0.7618414,0.0150526,0.9980578,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Arkansas,0.00075,0.0896813,0.8995,0.1005,,56.05471,42.30635,,1.638945,62.96994,49.23363,,2.565349,49.14184,35.41918,,0.833103,13.74836,27.486,-0.0397015,0.2629516,0.9900498,0.9958947,0.1310159,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Arizona,0.047425,2.394518,0.40345,0.59655,,48.19813,50.38906,,1.412815,54.20177,56.37202,,2.206784,42.17061,44.39465,,0.7204809,-2.190928,9.761328,-14.17018,0.5572562,0.9778309,0.9466316,0.7680888,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Alaska,0.0017375,0.7649585,0.803975,0.196025,,53.92828,43.5334,,2.538318,61.85307,51.47911,,3.996943,45.98023,35.59268,,1.276984,10.39489,26.18289,-5.394983,0.2883485,0.970412,0.9761053,0.2504773,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/18/20,Trump,Biden,,Alabama,0.0003875,0.0252601,0.9694,0.0306,,59.36592,39.82721,,0.8068737,65.57751,46.08202,,1.251064,53.10896,33.62846,,0.4161139,19.53871,31.9465,7.035072,0.2444037,0.9812092,0.9975789,0.0395352,,,,8/10/20 11:46,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Wyoming,0,0,0.99645,0.00355,,67.94585,28.60376,,3.450394,75.2948,36.03706,,5.442166,60.43917,21.36778,,1.721245,39.34209,53.81512,24.61259,0.235787,0.9366197,0.9990433,0.004366,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Wisconsin,0.08835,4.119053,0.20595,0.79405,,45.79235,53.17084,,1.036808,51.588,58.99118,,1.60737,39.97112,47.37926,,0.5324308,-7.378493,4.193281,-19.02009,0.8554261,0.9228638,0.749123,0.9622164,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,West Virginia,0.00005,0.009275,0.990625,0.009375,,65.33684,32.80807,,1.85509,72.88203,40.51532,,2.899091,57.56962,25.29728,,0.9403174,32.52876,47.56733,17.07382,0.2372745,0.9866667,0.9994685,0.0121459,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Washington,0.0018,0.0706425,0.0136,0.9864,,37.11587,60.64077,,2.243358,43.58047,67.04501,,3.515033,30.78643,54.13277,,1.13186,-23.5249,-10.60304,-36.16446,0.8658088,0.7702504,0.0500691,0.9976365,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Virginia,0.0208625,0.7051868,0.0689,0.9311,,43.53839,55.42522,,1.036391,48.64618,60.53135,,1.606715,38.45047,50.31435,,0.5322214,-11.88683,-1.678484,-22.06839,0.9633527,0.8153797,0.2822366,0.9968815,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Vermont,0.00015,0.0659973,0.007625,0.992375,,30.81965,66.4306,,2.74975,39.21217,74.67325,,4.321909,22.64743,58.0462,,1.380147,-35.61095,-18.90658,-51.93857,0.7409836,0.7654365,0.0240247,0.9974067,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Utah,0.0004375,0.0520128,0.919,0.081,,55.8306,40.83643,,3.332976,62.68766,47.72356,,5.253904,48.90874,33.98804,,1.664298,14.99417,28.54253,1.334465,0.2545158,0.983642,0.9945785,0.1046187,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Texas,0.0110125,0.1665916,0.6855,0.3145,,51.61584,47.38762,,0.9965494,57.36376,53.16739,,1.544081,45.84685,41.62222,,0.5121802,4.228223,15.73204,-7.304075,0.3424508,0.9984897,0.9981928,0.4123363,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Tennessee,0.00075,0.0423232,0.924575,0.075425,,57.13613,41.74243,,1.121439,63.85229,48.52111,,1.740537,50.35843,35.03238,,0.5749314,15.39369,28.78817,1.851843,0.2531704,0.985416,0.9953226,0.0975938,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,South Dakota,0.0002625,0.0948883,0.936175,0.063825,,59.08511,39.40409,,1.5108,67.00719,47.56144,,2.354558,50.9828,31.45707,,0.769465,19.68102,35.50413,3.415609,0.2493391,0.9717979,0.9925587,0.0814431,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,South Carolina,0.0010625,0.0676027,0.848125,0.151875,,53.93345,45.16103,,0.9055179,59.39443,50.68608,,1.401248,48.41442,39.69076,,0.4663199,8.77242,19.69638,-2.28089,0.2766102,0.9960494,0.997555,0.1986344,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Rhode Island,0.0011125,0.3383733,0.033475,0.966525,,37.10042,61.43912,,1.460461,45.22739,69.46075,,2.274963,29.07475,53.31338,,0.7443982,-24.3387,-8.108604,-40.39461,0.798357,0.7809679,0.1136388,0.9911368,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Pennsylvania,0.1916875,4.341218,0.210175,0.789825,,46.35703,52.88943,,0.7535446,51.65906,58.14573,,1.163184,41.0922,47.59555,,0.3894882,-6.532397,4.063927,-17.05988,0.8772451,0.9326433,0.7839906,0.967239,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Oregon,0.009875,0.6659959,0.09235,0.90765,,41.14717,56.41905,,2.433777,48.52087,63.81379,,3.818264,33.79192,49.04724,,1.225404,-15.27188,-0.5754833,-29.97073,0.7317271,0.8119594,0.2873392,0.9676985,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Oklahoma,0.0000875,0.0082308,0.9885,0.0115,,62.72536,36.06023,,1.214407,69.32063,42.72327,,1.886994,56.04245,29.46645,,0.6214969,26.66513,39.81714,13.34761,0.2376581,0.9782609,0.998937,0.014772,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Ohio,0.035375,0.8866567,0.47945,0.52055,,49.27413,49.69733,,1.028535,54.87695,55.35362,,1.594362,43.6408,44.08287,,0.5282717,-0.4231995,10.76791,-11.68599,0.4865992,0.9962059,0.9920272,0.6809244,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,North Dakota,0.00005,0.0191209,0.97775,0.02225,,60.32223,36.95806,,2.719707,67.22414,43.92314,,4.273971,53.32709,30.12676,,1.365454,23.36417,37.00979,9.522907,0.2402966,0.9898877,0.9990433,0.0289203,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,North Carolina,0.0509875,1.451656,0.440225,0.559775,,48.93582,50.2393,,0.8248754,54.43847,55.74348,,1.274873,43.39439,44.73228,,0.4255922,-1.303481,9.677734,-12.34272,0.513601,0.9832969,0.9614117,0.7227456,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,New York,0.0023,0.042191,0.0081,0.9919,,36.18532,62.70976,,1.104918,42.42982,68.9707,,1.714529,29.92245,56.46127,,0.5666419,-26.52444,-14.05071,-39.0265,0.7654321,0.7658786,0.0263633,0.9975052,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,New Mexico,0.0113125,1.979071,0.092025,0.907975,,42.63376,55.52545,,1.840793,48.86381,61.74529,,2.876424,36.42924,49.2666,,0.933242,-12.89169,-0.4553375,-25.25739,0.9024721,0.8291528,0.3531413,0.9885435,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,New Jersey,0.0079,0.2879771,0.0472,0.9528,,39.85827,59.28718,,0.8545443,46.94686,66.37256,,1.321355,32.76443,52.19557,,0.4405875,-19.42891,-5.268669,-33.59879,0.7155721,0.7853432,0.1436165,0.9825362,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,New Hampshire,0.0226875,4.203055,0.2907,0.7093,,46.38203,52.53802,,1.079947,53.68829,59.83117,,1.675244,39.10622,45.25009,,0.5541059,-6.155988,8.409863,-20.70536,0.6832646,0.9461088,0.8445838,0.8811673,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Nevada,0.0411625,4.781812,0.210525,0.789475,,45.43865,52.80472,,1.756624,51.49561,58.76624,,2.743226,39.46065,46.74799,,0.8915553,-7.366071,4.710833,-19.25975,0.8038238,0.9137718,0.7195705,0.9472475,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Nebraska,0.0000125,0.002115,0.9727,0.0273,,58.51208,39.61034,,1.877569,64.47704,45.60255,,2.938076,52.50834,33.67479,,0.9503255,18.90174,30.768,6.975832,0.2416213,0.9945055,0.9993622,0.0356498,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,NE-3,0.0000125,0.0062631,0.998575,0.001425,,71.96075,25.6694,,2.369846,79.12808,33.00188,,3.716385,64.54711,18.58149,,1.194003,46.29135,60.48918,31.66289,0.2354355,0.9298246,0.9996811,0.0017398,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,NE-2,0.007,3.29921,0.3853,0.6147,,47.93648,50.67732,,1.386199,54.17908,56.85609,,2.157739,41.73138,44.43092,,0.7073586,-2.74084,9.700827,-15.09627,0.5491176,0.9595331,0.8996492,0.7744805,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,NE-1,0.0001875,0.0878887,0.91465,0.08535,,56.62199,41.46185,,1.916158,63.67182,48.52819,,2.995938,49.55408,34.43671,,0.9705205,15.16013,29.21746,1.031805,0.2554802,0.9818395,0.9936218,0.1100351,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Montana,0.000425,0.1171301,0.881625,0.118375,,55.16821,42.24996,,2.581833,62.14202,49.29579,,4.054276,48.084,35.2899,,1.297994,12.91825,26.79954,-1.176729,0.264625,0.9841605,0.9920272,0.1529725,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Missouri,0.0008875,0.0453523,0.8352,0.1648,,53.87527,44.65347,,1.471262,60.01913,50.80341,,2.292024,47.69601,38.54474,,0.7497807,9.221798,21.47137,-3.104258,0.2807112,0.9956007,0.9969172,0.2154417,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Mississippi,0.002125,0.2500543,0.862725,0.137275,,55.08546,44.1083,,0.806246,61.50149,50.6695,,1.245684,48.53738,37.66584,,0.4161697,10.97716,23.83852,-2.121099,0.2684227,0.9730468,0.9846923,0.1753931,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Minnesota,0.0846375,3.934943,0.2056,0.7944,,45.71674,52.79686,,1.486407,51.35472,58.4364,,2.315951,40.0873,47.16447,,0.7573249,-7.080116,4.133442,-18.28589,0.8205253,0.9137084,0.7173381,0.9530906,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Michigan,0.0465875,1.314295,0.12375,0.87625,,44.46237,54.33565,,1.201984,49.99549,59.81006,,1.867425,38.96678,48.83835,,0.6152809,-9.873278,1.126148,-20.82307,0.9628283,0.8639943,0.506644,0.9940912,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Massachusetts,0.0005875,0.0254742,0.00845,0.99155,,33.82338,64.66744,,1.509184,41.25983,72.0583,,2.352,26.44436,57.20198,,0.7686611,-30.84406,-15.97953,-45.56705,0.7514793,0.7659473,0.0270012,0.9972426,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Maryland,0.0004,0.019529,0.003525,0.996475,,35.2993,63.32911,,1.371586,40.9934,68.99886,,2.134691,29.66571,57.62118,,0.700067,-28.0298,-16.66787,-39.2945,0.7234042,0.7632906,0.010843,0.9987198,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Maine,0.0041375,0.7736536,0.17485,0.82515,,44.01719,54.58194,,1.400875,51.37111,61.90691,,2.178988,36.67577,47.24301,,0.7152869,-10.56475,4.112864,-25.22029,0.7529311,0.8711143,0.5597959,0.9438335,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,ME-2,0.003725,1.470817,0.543725,0.456275,,49.86659,48.61641,,1.516993,57.75925,56.61735,,2.364363,41.90016,40.74015,,0.772546,1.250182,17.01004,-14.65614,0.3985471,0.9575366,0.9214415,0.5736796,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,ME-1,0.00045,0.1581392,0.05305,0.94695,,38.7612,59.94225,,1.296558,47.01115,68.08075,,2.01641,30.62656,51.70451,,0.6625941,-21.18105,-4.68927,-37.43878,0.8063148,0.7935477,0.1818858,0.9867052,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Louisiana,0.0015375,0.1076949,0.9002,0.0998,,57.00379,42.16945,,0.8267632,64.38772,49.57059,,1.277832,49.57837,34.80045,,0.4265468,14.83434,29.54485,0.0169411,0.2580538,0.9709419,0.9877751,0.1272363,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Kentucky,0.0000625,0.0046094,0.9741,0.0259,,59.69077,39.09201,,1.217212,66.07421,45.59057,,1.891413,53.18587,32.70831,,0.622901,20.59876,33.34864,7.630905,0.2412227,0.992278,0.9991496,0.0337459,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Kansas,0.000125,0.0145815,0.914375,0.085625,,55.49442,42.68011,,1.825473,61.45679,48.65939,,2.852147,49.48745,36.70854,,0.9256587,12.81431,24.67768,0.9173508,0.2570882,0.9988321,0.9995748,0.1123002,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Iowa,0.0043125,0.3883805,0.626625,0.373375,,50.84799,47.77583,,1.37618,57.14056,54.09641,,2.141937,44.534,41.46005,,0.7023594,3.072164,15.65521,-9.532442,0.3739477,0.9975895,0.9963857,0.4890851,,,,8/10/20 11:47,40000
2020,President,polls-plus,6/17/20,Trump,Biden,,Indiana,0.0003875,0.0192941,0.8866,0.1134,,54.83852,43.68176,,1.479717,60.70878,49.6226,,2.305382,48.878,37.81898,,0.7539933,11.15676,22.86681,-0.6709919,0.2649447,0.997575,0.9988307,0.1485409,,,,8/10/20 11:47,40000
